year,area_id,species_code,sex,length,lpop
2025,803,10261,2,48,140455
2025,803,10261,2,49,217830
2025,803,10261,2,51,141453
2025,803,10261,2,50,189879
2025,803,10261,2,52,54812
2025,803,10261,2,53,82013
2025,803,10262,1,13,51791
2025,803,10262,1,14,133650
2025,803,10262,1,15,464859
2025,803,10262,1,16,561850
2025,803,10262,1,17,449557
2025,803,10262,1,18,423567
2025,803,10262,1,19,2020795
2025,803,10262,1,20,958674
2025,803,10262,1,21,1572277
2025,803,10262,1,22,1746752
2025,803,10262,1,23,1650664
2025,803,10262,1,24,3005630
2025,803,10262,1,25,3038161
2025,803,10262,1,26,2337746
2025,803,10262,1,27,2911229
2025,803,10262,1,28,2019161
2025,803,10262,1,29,2078785
2025,803,10262,1,30,1667356
2025,803,10262,1,31,2328983
2025,803,10262,1,32,3553344
2025,803,10262,1,33,3344877
2025,803,10262,1,34,2408121
2025,803,10262,1,35,1613739
2025,803,10262,1,36,1237352
2025,803,10262,1,37,1095598
2025,803,10262,1,38,948478
2025,803,10262,1,39,628017
2025,803,10262,1,40,633968
2025,803,10262,1,41,354671
2025,803,10262,1,42,170833
2025,803,10262,1,43,20785
2025,803,10262,1,44,195945
2025,803,10262,1,45,51403
2025,803,10262,1,50,24316
2025,803,10262,1,51,27576
2025,803,10262,2,13,27975
2025,803,10262,2,14,199838
2025,803,10262,2,15,349740
2025,803,10262,2,16,246758
2025,803,10262,2,17,689600
2025,803,10262,2,18,763017
2025,803,10262,2,19,1199077
2025,803,10262,2,20,1595113
2025,803,10262,2,21,1946492
2025,803,10262,2,22,1595471
2025,803,10262,2,23,1988518
2025,803,10262,2,24,2783970
2025,803,10262,2,25,2365399
2025,803,10262,2,26,3650572
2025,803,10262,2,27,2563811
2025,803,10262,2,28,1906250
2025,803,10262,2,29,1657779
2025,803,10262,2,30,2143524
2025,803,10262,2,31,2172383
2025,803,10262,2,32,2383016
2025,803,10262,2,33,2104288
2025,803,10262,2,34,2374590
2025,803,10262,2,35,2781983
2025,803,10262,2,36,3254143
2025,803,10262,2,37,3070326
2025,803,10262,2,38,2498903
2025,803,10262,2,39,3151183
2025,803,10262,2,40,3003376
2025,803,10262,2,41,3403420
2025,803,10262,2,42,3079072
2025,803,10262,2,43,3117582
2025,803,10262,2,44,3746546
2025,803,10262,2,45,3107501
2025,803,10262,2,46,2317944
2025,803,10262,2,47,2076034
2025,803,10262,2,48,1734054
2025,803,10262,2,49,1028374
2025,803,10262,2,50,1084785
2025,803,10262,2,51,521333
2025,803,10262,2,52,382514
2025,803,10262,2,53,185935
2025,803,10262,2,54,121191
2025,803,10262,2,55,107704
2025,803,10262,2,56,22528
2025,803,10262,2,57,53375
2025,803,10262,2,58,25581
2025,803,20510,1,32,81588
2025,803,20510,1,28,39927
2025,803,20510,1,30,99571
2025,803,20510,1,31,58763
2025,803,20510,1,33,157298
2025,803,20510,1,34,162533
2025,803,20510,1,35,364918
2025,803,20510,1,36,320652
2025,803,20510,1,37,194842
2025,803,20510,1,38,170280
2025,803,20510,1,39,155120
2025,803,20510,1,40,59751
2025,803,20510,1,41,472823
2025,803,20510,1,42,1165259
2025,803,20510,1,43,2403125
2025,803,20510,1,44,4025962
2025,803,20510,1,45,5915553
2025,803,20510,1,46,6511541
2025,803,20510,1,47,6972896
2025,803,20510,1,48,6000771
2025,803,20510,1,49,6181142
2025,803,20510,1,50,4588474
2025,803,20510,1,54,3002237
2025,803,20510,1,51,3791517
2025,803,20510,1,52,3903471
2025,803,20510,1,53,3990252
2025,803,20510,1,55,2394857
2025,803,20510,1,56,1847736
2025,803,20510,1,57,1360714
2025,803,20510,1,58,1203245
2025,803,20510,1,59,795005
2025,803,20510,1,60,565116
2025,803,20510,1,61,412929
2025,803,20510,1,62,552846
2025,803,20510,1,63,404518
2025,803,20510,1,64,417822
2025,803,20510,1,65,331988
2025,803,20510,1,66,321491
2025,803,20510,1,67,284580
2025,803,20510,1,68,220696
2025,803,20510,1,69,319952
2025,803,20510,1,70,159002
2025,803,20510,1,71,66156
2025,803,20510,1,72,21721
2025,803,20510,1,73,65304
2025,803,20510,1,74,42255
2025,803,20510,1,75,69469
2025,803,20510,1,78,47748
2025,803,20510,1,80,23874
2025,803,20510,2,29,79853
2025,803,20510,2,30,119780
2025,803,20510,2,31,127794
2025,803,20510,2,32,101752
2025,803,20510,2,33,161390
2025,803,20510,2,34,216537
2025,803,20510,2,35,101125
2025,803,20510,2,36,367723
2025,803,20510,2,37,282180
2025,803,20510,2,38,194054
2025,803,20510,2,39,75346
2025,803,20510,2,40,39399
2025,803,20510,2,41,407696
2025,803,20510,2,42,358388
2025,803,20510,2,43,1345554
2025,803,20510,2,44,3427136
2025,803,20510,2,45,3950592
2025,803,20510,2,46,5279304
2025,803,20510,2,47,6140799
2025,803,20510,2,48,7160768
2025,803,20510,2,49,6342711
2025,803,20510,2,50,6619123
2025,803,20510,2,51,5560698
2025,803,20510,2,52,5530222
2025,803,20510,2,53,4581689
2025,803,20510,2,54,2919011
2025,803,20510,2,55,3359936
2025,803,20510,2,56,2536180
2025,803,20510,2,57,2248374
2025,803,20510,2,58,1345811
2025,803,20510,2,59,1430826
2025,803,20510,2,60,1207768
2025,803,20510,2,61,977537
2025,803,20510,2,62,680901
2025,803,20510,2,63,620993
2025,803,20510,2,64,353398
2025,803,20510,2,65,244940
2025,803,20510,2,66,340744
2025,803,20510,2,67,152990
2025,803,20510,2,68,218881
2025,803,20510,2,69,86180
2025,803,20510,2,70,90611
2025,803,20510,2,71,177989
2025,803,20510,2,72,87276
2025,803,20510,2,73,62042
2025,803,20510,2,74,61459
2025,803,20510,2,75,69639
2025,803,20510,2,76,22180
2025,803,20510,2,77,159910
2025,803,20510,2,78,47748
2025,803,20510,2,79,47748
2025,803,20510,2,80,115571
2025,803,20510,2,81,23874
2025,803,20510,2,82,22180
2025,803,20510,2,83,47748
2025,803,20510,2,84,20075
2025,803,20510,2,87,23874
2025,803,20510,2,88,45765
2025,803,20510,2,90,23874
2025,803,20510,2,91,23874
2025,803,20510,2,95,20945
2025,803,20510,3,41,23205
2025,803,20510,3,51,23205
2025,803,21720,1,19,160193
2025,803,21720,1,16,28900
2025,803,21720,1,17,111271
2025,803,21720,1,18,333812
2025,803,21720,1,20,632115
2025,803,21720,1,21,1111196
2025,803,21720,1,22,1086515
2025,803,21720,1,23,905425
2025,803,21720,1,24,1522297
2025,803,21720,1,25,1086587
2025,803,21720,1,26,1603878
2025,803,21720,1,27,626493
2025,803,21720,1,28,1235698
2025,803,21720,1,29,970006
2025,803,21720,1,30,987477
2025,803,21720,1,31,859001
2025,803,21720,1,32,761168
2025,803,21720,1,33,528400
2025,803,21720,1,34,265716
2025,803,21720,1,35,186819
2025,803,21720,1,36,193089
2025,803,21720,1,37,343274
2025,803,21720,1,38,427722
2025,803,21720,1,39,269422
2025,803,21720,1,40,435061
2025,803,21720,1,41,341090
2025,803,21720,1,42,868633
2025,803,21720,1,43,862920
2025,803,21720,1,44,1535541
2025,803,21720,1,45,1392941
2025,803,21720,1,46,1381066
2025,803,21720,1,47,2087478
2025,803,21720,1,48,2018784
2025,803,21720,1,49,1639498
2025,803,21720,1,50,2062663
2025,803,21720,1,51,1337432
2025,803,21720,1,52,858952
2025,803,21720,1,53,1112927
2025,803,21720,1,54,965443
2025,803,21720,1,55,848554
2025,803,21720,1,56,917882
2025,803,21720,1,57,797810
2025,803,21720,1,58,701494
2025,803,21720,1,59,545080
2025,803,21720,1,60,886668
2025,803,21720,1,61,542074
2025,803,21720,1,62,788306
2025,803,21720,1,63,441261
2025,803,21720,1,67,386555
2025,803,21720,1,64,434843
2025,803,21720,1,65,406577
2025,803,21720,1,66,522924
2025,803,21720,1,68,291863
2025,803,21720,1,69,92891
2025,803,21720,1,70,165371
2025,803,21720,1,71,287095
2025,803,21720,1,72,124430
2025,803,21720,1,73,86116
2025,803,21720,1,74,62684
2025,803,21720,1,75,100210
2025,803,21720,1,76,114830
2025,803,21720,1,77,22705
2025,803,21720,1,78,42018
2025,803,21720,1,79,44704
2025,803,21720,1,80,56315
2025,803,21720,1,81,19402
2025,803,21720,1,82,63398
2025,803,21720,1,83,44193
2025,803,21720,1,85,20330
2025,803,21720,1,88,21686
2025,803,21720,2,18,111271
2025,803,21720,2,19,404240
2025,803,21720,2,20,420987
2025,803,21720,2,21,901146
2025,803,21720,2,22,1039878
2025,803,21720,2,23,1205283
2025,803,21720,2,24,879828
2025,803,21720,2,25,761424
2025,803,21720,2,26,1024878
2025,803,21720,2,27,1145550
2025,803,21720,2,28,727639
2025,803,21720,2,29,980635
2025,803,21720,2,30,1105819
2025,803,21720,2,31,460008
2025,803,21720,2,32,403202
2025,803,21720,2,33,485056
2025,803,21720,2,34,515502
2025,803,21720,2,35,156724
2025,803,21720,2,36,171189
2025,803,21720,2,37,164161
2025,803,21720,2,38,178496
2025,803,21720,2,39,191184
2025,803,21720,2,40,233850
2025,803,21720,2,41,585763
2025,803,21720,2,42,795382
2025,803,21720,2,43,1084995
2025,803,21720,2,44,1064633
2025,803,21720,2,45,1940977
2025,803,21720,2,46,2237442
2025,803,21720,2,47,2369369
2025,803,21720,2,48,1922436
2025,803,21720,2,49,2080138
2025,803,21720,2,50,2100969
2025,803,21720,2,51,1530279
2025,803,21720,2,52,805264
2025,803,21720,2,53,1119256
2025,803,21720,2,54,892359
2025,803,21720,2,55,598272
2025,803,21720,2,56,616257
2025,803,21720,2,57,549797
2025,803,21720,2,58,604622
2025,803,21720,2,59,915950
2025,803,21720,2,60,565626
2025,803,21720,2,61,820700
2025,803,21720,2,62,444129
2025,803,21720,2,63,723885
2025,803,21720,2,64,495976
2025,803,21720,2,65,371225
2025,803,21720,2,66,343847
2025,803,21720,2,67,316765
2025,803,21720,2,68,291321
2025,803,21720,2,69,351540
2025,803,21720,2,70,234340
2025,803,21720,2,71,272245
2025,803,21720,2,72,279072
2025,803,21720,2,73,88105
2025,803,21720,2,74,259217
2025,803,21720,2,75,65356
2025,803,21720,2,76,268096
2025,803,21720,2,77,168126
2025,803,21720,2,78,85900
2025,803,21720,2,79,61592
2025,803,21720,2,80,142473
2025,803,21720,2,81,61132
2025,803,21720,2,82,106046
2025,803,21720,2,84,45638
2025,803,21720,2,85,21686
2025,803,21720,2,86,88202
2025,803,21720,2,87,69202
2025,803,21720,2,88,70233
2025,803,21720,2,89,21051
2025,803,21720,2,90,25581
2025,803,21720,2,92,18754
2025,803,21720,2,93,25581
2025,803,21720,2,98,18929
2025,803,21740,1,13,236586
2025,803,21740,1,14,626514
2025,803,21740,1,15,2374975
2025,803,21740,1,16,5538704
2025,803,21740,1,20,3275888
2025,803,21740,1,17,9264856
2025,803,21740,1,18,8948206
2025,803,21740,1,19,5564728
2025,803,21740,1,21,1716832
2025,803,21740,1,22,2007268
2025,803,21740,1,23,1527319
2025,803,21740,1,24,2271020
2025,803,21740,1,25,3070324
2025,803,21740,1,26,4151494
2025,803,21740,1,27,4457897
2025,803,21740,1,28,3037868
2025,803,21740,1,29,2737549
2025,803,21740,1,30,2022204
2025,803,21740,1,31,1318234
2025,803,21740,1,32,1131462
2025,803,21740,1,33,991818
2025,803,21740,1,34,701644
2025,803,21740,1,35,803191
2025,803,21740,1,36,688436
2025,803,21740,1,37,600691
2025,803,21740,1,38,638404
2025,803,21740,1,39,394963
2025,803,21740,1,40,387048
2025,803,21740,1,41,357053
2025,803,21740,1,42,598002
2025,803,21740,1,43,1621720
2025,803,21740,1,44,2157579
2025,803,21740,1,45,6043085
2025,803,21740,1,46,8074710
2025,803,21740,1,47,9569367
2025,803,21740,1,48,8256782
2025,803,21740,1,49,5908001
2025,803,21740,1,50,4437396
2025,803,21740,1,51,2587480
2025,803,21740,1,52,1277800
2025,803,21740,1,53,529259
2025,803,21740,1,54,757505
2025,803,21740,1,55,388183
2025,803,21740,1,56,252763
2025,803,21740,1,57,54599
2025,803,21740,1,58,234110
2025,803,21740,1,59,72707
2025,803,21740,1,60,200519
2025,803,21740,1,61,90378
2025,803,21740,1,62,23708
2025,803,21740,1,67,23863
2025,803,21740,2,8,43821
2025,803,21740,2,12,107437
2025,803,21740,2,13,161325
2025,803,21740,2,14,800830
2025,803,21740,2,15,2451509
2025,803,21740,2,16,4623758
2025,803,21740,2,17,8849230
2025,803,21740,2,18,6948810
2025,803,21740,2,19,6075858
2025,803,21740,2,20,2149581
2025,803,21740,2,21,1275693
2025,803,21740,2,22,576627
2025,803,21740,2,23,1161308
2025,803,21740,2,24,2457563
2025,803,21740,2,25,2410029
2025,803,21740,2,26,3340508
2025,803,21740,2,27,4600710
2025,803,21740,2,28,4772853
2025,803,21740,2,29,3808725
2025,803,21740,2,30,2800900
2025,803,21740,2,31,1730167
2025,803,21740,2,32,1798119
2025,803,21740,2,33,1150244
2025,803,21740,2,34,864706
2025,803,21740,2,35,576968
2025,803,21740,2,36,695228
2025,803,21740,2,37,658247
2025,803,21740,2,38,754802
2025,803,21740,2,39,347293
2025,803,21740,2,40,390503
2025,803,21740,2,41,707431
2025,803,21740,2,42,689996
2025,803,21740,2,43,596038
2025,803,21740,2,44,626436
2025,803,21740,2,45,1709009
2025,803,21740,2,46,2835260
2025,803,21740,2,47,5768535
2025,803,21740,2,48,8428391
2025,803,21740,2,49,10692443
2025,803,21740,2,50,11431275
2025,803,21740,2,51,10500764
2025,803,21740,2,52,7532347
2025,803,21740,2,53,5653539
2025,803,21740,2,54,3728784
2025,803,21740,2,55,2559946
2025,803,21740,2,56,1281481
2025,803,21740,2,57,1305617
2025,803,21740,2,58,494892
2025,803,21740,2,59,338923
2025,803,21740,2,60,183666
2025,803,21740,2,61,93802
2025,803,21740,2,62,131196
2025,803,21740,2,63,121432
2025,803,21740,2,64,47571
2025,803,21740,2,65,63387
2025,803,21740,2,67,19762
2025,803,21740,2,68,19762
2025,803,21740,3,6,64339
2025,803,21740,3,7,146119
2025,803,21740,3,8,22307
2025,803,21740,3,9,18836
2025,803,21740,3,11,23376
2025,803,21740,3,12,47140
2025,803,21740,3,13,608044
2025,803,21740,3,14,1052773
2025,803,21740,3,15,1896895
2025,803,21740,3,16,3215298
2025,803,21740,3,17,6896201
2025,803,21740,3,18,9392298
2025,803,21740,3,19,8933870
2025,803,21740,3,20,9223010
2025,803,21740,3,21,3829252
2025,803,21740,3,22,561855
2025,803,21740,3,23,518835
2025,803,21740,3,33,18836
2025,803,21740,3,38,37673
2025,803,21740,3,41,18836
2025,803,21740,3,44,18836
2025,803,21740,3,46,18836
2025,803,21740,3,47,18836
2025,803,21740,3,48,18836
2025,803,30050,1,20,20330
2025,803,30050,1,16,22745
2025,803,30050,1,18,20330
2025,803,30050,1,19,40661
2025,803,30050,1,22,20330
2025,803,30050,1,25,63406
2025,803,30050,1,26,22745
2025,803,30050,1,32,22745
2025,803,30050,2,19,20330
2025,803,30050,2,20,40661
2025,803,30050,2,25,40661
2025,803,30050,2,26,40661
2025,803,30050,2,27,20330
2025,803,30051,1,12,74218
2025,803,30051,1,13,43889
2025,803,30051,1,14,21228
2025,803,30051,1,15,89469
2025,803,30051,1,16,138632
2025,803,30051,1,17,186729
2025,803,30051,1,18,109437
2025,803,30051,1,20,64270
2025,803,30051,1,21,160517
2025,803,30051,1,22,205499
2025,803,30051,1,23,22364
2025,803,30051,1,24,100556
2025,803,30051,1,25,61837
2025,803,30051,1,26,127543
2025,803,30051,1,27,66363
2025,803,30051,1,28,91592
2025,803,30051,1,29,102802
2025,803,30051,1,30,77046
2025,803,30051,1,31,115421
2025,803,30051,1,32,130431
2025,803,30051,1,33,46478
2025,803,30051,1,34,176199
2025,803,30051,1,35,295323
2025,803,30051,1,36,178394
2025,803,30051,1,37,152472
2025,803,30051,1,38,197161
2025,803,30051,1,39,109709
2025,803,30051,1,40,127707
2025,803,30051,1,41,258062
2025,803,30051,1,42,243022
2025,803,30051,1,43,66925
2025,803,30051,1,44,129926
2025,803,30051,1,45,69319
2025,803,30051,1,46,83586
2025,803,30051,1,47,22202
2025,803,30051,1,48,42048
2025,803,30051,1,49,43974
2025,803,30051,1,50,21891
2025,803,30051,1,51,20880
2025,803,30051,1,52,21721
2025,803,30051,1,61,21228
2025,803,30051,1,53,22202
2025,803,30051,1,54,21228
2025,803,30051,1,57,21228
2025,803,30051,1,62,21228
2025,803,30051,1,63,21228
2025,803,30051,1,71,21228
2025,803,30051,2,13,19031
2025,803,30051,2,14,23948
2025,803,30051,2,15,58153
2025,803,30051,2,16,112425
2025,803,30051,2,17,34804
2025,803,30051,2,18,92970
2025,803,30051,2,19,46415
2025,803,30051,2,20,88692
2025,803,30051,2,21,87167
2025,803,30051,2,22,147548
2025,803,30051,2,23,144133
2025,803,30051,2,24,41866
2025,803,30051,2,25,103703
2025,803,30051,2,26,77071
2025,803,30051,2,27,18997
2025,803,30051,2,28,139351
2025,803,30051,2,29,82876
2025,803,30051,2,30,108005
2025,803,30051,2,31,150213
2025,803,30051,2,32,109495
2025,803,30051,2,33,207965
2025,803,30051,2,34,209347
2025,803,30051,2,35,184528
2025,803,30051,2,36,200942
2025,803,30051,2,37,207467
2025,803,30051,2,38,138363
2025,803,30051,2,39,258356
2025,803,30051,2,40,202739
2025,803,30051,2,41,221896
2025,803,30051,2,42,112352
2025,803,30051,2,43,135721
2025,803,30051,2,44,22364
2025,803,30051,2,45,154517
2025,803,30051,2,46,46939
2025,803,30051,2,47,66812
2025,803,30051,2,48,45138
2025,803,30051,2,50,22307
2025,803,30051,2,52,44196
2025,803,30051,2,54,19031
2025,803,30051,2,58,42455
2025,803,30051,2,59,21228
2025,803,30051,2,61,21228
2025,803,30051,2,65,21228
2025,803,30051,3,15,19059
2025,803,30051,3,17,19059
2025,803,30051,3,18,19059
2025,803,30052,1,16,21228
2025,803,30052,1,17,64689
2025,803,30052,1,18,23208
2025,803,30052,1,19,44193
2025,803,30052,1,20,66058
2025,803,30052,1,22,46804
2025,803,30052,1,23,64528
2025,803,30052,1,24,153953
2025,803,30052,1,29,331247
2025,803,30052,1,25,43041
2025,803,30052,1,26,23256
2025,803,30052,1,28,20330
2025,803,30052,1,30,22180
2025,803,30052,1,31,37785
2025,803,30052,1,32,23957
2025,803,30052,1,33,179654
2025,803,30052,1,34,19299
2025,803,30052,1,35,204688
2025,803,30052,1,36,220832
2025,803,30052,1,37,331247
2025,803,30052,1,38,132618
2025,803,30052,1,39,484243
2025,803,30052,1,40,1525959
2025,803,30052,1,41,1215807
2025,803,30052,1,42,2391743
2025,803,30052,1,43,2059194
2025,803,30052,1,44,1707515
2025,803,30052,1,45,1242095
2025,803,30052,1,46,529248
2025,803,30052,1,47,134880
2025,803,30052,1,48,110416
2025,803,30052,1,49,22202
2025,803,30052,1,52,22202
2025,803,30052,1,64,19031
2025,803,30052,2,14,41940
2025,803,30052,2,16,37187
2025,803,30052,2,17,42079
2025,803,30052,2,18,85020
2025,803,30052,2,19,89401
2025,803,30052,2,20,39423
2025,803,30052,2,21,43898
2025,803,30052,2,22,23184
2025,803,30052,2,23,19240
2025,803,30052,2,24,40971
2025,803,30052,2,25,23948
2025,803,30052,2,26,23349
2025,803,30052,2,27,61286
2025,803,30052,2,28,45098
2025,803,30052,2,29,91433
2025,803,30052,2,30,23349
2025,803,30052,2,31,17710
2025,803,30052,2,32,23256
2025,803,30052,2,33,113875
2025,803,30052,2,34,283202
2025,803,30052,2,35,66288
2025,803,30052,2,36,18363
2025,803,30052,2,37,317016
2025,803,30052,2,38,398456
2025,803,30052,2,39,1192710
2025,803,30052,2,40,798671
2025,803,30052,2,41,1240862
2025,803,30052,2,42,2232771
2025,803,30052,2,43,1877068
2025,803,30052,2,44,1589475
2025,803,30052,2,45,1279090
2025,803,30052,2,46,1065444
2025,803,30052,2,47,350521
2025,803,30052,2,48,110416
2025,803,30052,2,51,25760
2025,803,30052,3,14,22116
2025,803,30060,1,8,20874
2025,803,30060,1,12,17365
2025,803,30060,1,14,142205
2025,803,30060,1,15,181494
2025,803,30060,1,16,144932
2025,803,30060,1,17,861290
2025,803,30060,1,18,1073819
2025,803,30060,1,19,1877222
2025,803,30060,1,20,1763741
2025,803,30060,1,21,1029302
2025,803,30060,1,22,758321
2025,803,30060,1,23,1258373
2025,803,30060,1,24,1518435
2025,803,30060,1,25,1739763
2025,803,30060,1,26,3795718
2025,803,30060,1,27,5464635
2025,803,30060,1,28,6956401
2025,803,30060,1,29,6539837
2025,803,30060,1,30,12906325
2025,803,30060,1,31,29217105
2025,803,30060,1,32,30671298
2025,803,30060,1,33,49933085
2025,803,30060,1,34,57618523
2025,803,30060,1,35,78861260
2025,803,30060,1,36,93121143
2025,803,30060,1,37,113713063
2025,803,30060,1,38,122152396
2025,803,30060,1,39,103493991
2025,803,30060,1,40,67272667
2025,803,30060,1,41,30572174
2025,803,30060,1,42,11349957
2025,803,30060,1,43,2676843
2025,803,30060,1,44,398121
2025,803,30060,1,45,135221
2025,803,30060,1,56,24464
2025,803,30060,2,11,63709
2025,803,30060,2,12,85168
2025,803,30060,2,14,109690
2025,803,30060,2,15,120788
2025,803,30060,2,16,194909
2025,803,30060,2,17,1148777
2025,803,30060,2,18,1100989
2025,803,30060,2,19,1838846
2025,803,30060,2,20,2087387
2025,803,30060,2,21,889698
2025,803,30060,2,22,1545652
2025,803,30060,2,23,688153
2025,803,30060,2,24,1855566
2025,803,30060,2,25,2963279
2025,803,30060,2,26,3907564
2025,803,30060,2,27,4350456
2025,803,30060,2,28,4437246
2025,803,30060,2,29,6989855
2025,803,30060,2,30,9616129
2025,803,30060,2,31,20276504
2025,803,30060,2,32,34048319
2025,803,30060,2,33,44776382
2025,803,30060,2,34,53623897
2025,803,30060,2,35,54765153
2025,803,30060,2,36,83270867
2025,803,30060,2,37,86871202
2025,803,30060,2,38,91507741
2025,803,30060,2,39,101482178
2025,803,30060,2,40,103150296
2025,803,30060,2,41,73583568
2025,803,30060,2,42,48055295
2025,803,30060,2,43,23883409
2025,803,30060,2,44,9409732
2025,803,30060,2,45,3101741
2025,803,30060,2,46,1131975
2025,803,30060,2,47,165855
2025,803,30060,2,49,19670
2025,803,30060,2,50,19670
2025,803,30060,3,9,60387
2025,803,30060,3,12,22665
2025,803,30060,3,13,44781
2025,803,30060,3,14,113864
2025,803,30060,3,15,115893
2025,803,30060,3,18,135606
2025,803,30060,3,19,67803
2025,803,30060,3,21,33805
2025,803,30152,1,14,19188
2025,803,30152,1,16,27068
2025,803,30152,1,18,19188
2025,803,30152,1,27,20519
2025,803,30152,1,29,68110
2025,803,30152,1,31,87440
2025,803,30152,1,33,265868
2025,803,30152,1,34,172499
2025,803,30152,1,35,364700
2025,803,30152,1,36,802796
2025,803,30152,1,37,1343026
2025,803,30152,1,38,2275693
2025,803,30152,1,39,2852730
2025,803,30152,1,40,2944183
2025,803,30152,1,41,4052104
2025,803,30152,1,42,3980423
2025,803,30152,1,43,4361481
2025,803,30152,1,44,2694542
2025,803,30152,1,48,1686455
2025,803,30152,1,45,3016664
2025,803,30152,1,46,3282720
2025,803,30152,1,47,2434292
2025,803,30152,1,49,962117
2025,803,30152,1,50,701870
2025,803,30152,1,51,348183
2025,803,30152,1,52,117003
2025,803,30152,1,53,19441
2025,803,30152,2,16,19188
2025,803,30152,2,17,19188
2025,803,30152,2,28,19188
2025,803,30152,2,30,17375
2025,803,30152,2,31,22300
2025,803,30152,2,32,44599
2025,803,30152,2,33,116714
2025,803,30152,2,34,224269
2025,803,30152,2,35,493963
2025,803,30152,2,36,867303
2025,803,30152,2,37,1114990
2025,803,30152,2,38,2368502
2025,803,30152,2,39,3080408
2025,803,30152,2,40,2521867
2025,803,30152,2,41,3093663
2025,803,30152,2,42,4406438
2025,803,30152,2,43,3687030
2025,803,30152,2,44,4201841
2025,803,30152,2,45,3306573
2025,803,30152,2,46,2637681
2025,803,30152,2,47,3017133
2025,803,30152,2,48,2942127
2025,803,30152,2,49,2384331
2025,803,30152,2,50,1768653
2025,803,30152,2,51,990584
2025,803,30152,2,52,439477
2025,803,30152,2,53,216184
2025,803,30152,2,54,94988
2025,803,30420,1,26,42196
2025,803,30152,2,55,75960
2025,803,30420,1,24,21098
2025,803,30420,1,25,21098
2025,803,30420,1,27,21098
2025,803,30420,1,28,383593
2025,803,30420,1,29,213266
2025,803,30420,1,30,257613
2025,803,30420,1,31,449316
2025,803,30420,1,33,757130
2025,803,30420,1,34,846831
2025,803,30420,1,35,843863
2025,803,30420,1,36,1447568
2025,803,30420,1,37,1628002
2025,803,30420,1,38,2846786
2025,803,30420,1,39,5277686
2025,803,30420,1,40,6806499
2025,803,30420,1,41,3730864
2025,803,30420,1,42,1854377
2025,803,30420,1,43,986668
2025,803,30420,1,44,247892
2025,803,30420,1,45,84998
2025,803,30420,1,46,83909
2025,803,30420,1,47,20018
2025,803,30420,2,23,42196
2025,803,30420,2,24,63294
2025,803,30420,2,25,84564
2025,803,30420,2,26,25418
2025,803,30420,2,28,20958
2025,803,30420,2,29,28599
2025,803,30420,2,31,70748
2025,803,30420,2,32,749936
2025,803,30420,2,33,1178843
2025,803,30420,2,34,765810
2025,803,30420,2,35,539878
2025,803,30420,2,36,714116
2025,803,30420,2,37,2567798
2025,803,30420,2,38,3457256
2025,803,30420,2,39,8207012
2025,803,30420,2,40,10005589
2025,803,30420,2,41,9978772
2025,803,30420,2,42,5972648
2025,803,30420,2,43,4223090
2025,803,30420,2,44,1476709
2025,803,30420,2,45,746075
2025,803,30420,2,46,109132
2025,803,30420,2,47,22784
2025,804,10110,1,15,890658
2025,804,10110,1,12,42307
2025,804,10110,1,13,69049
2025,804,10110,1,14,183535
2025,804,10110,1,16,1039823
2025,804,10110,1,17,833174
2025,804,10110,1,18,586607
2025,804,10110,1,19,2078954
2025,804,10110,1,20,2777997
2025,804,10110,1,21,3458556
2025,804,10110,1,22,4626839
2025,804,10110,1,23,5070308
2025,804,10110,1,24,3712311
2025,804,10110,1,25,2792266
2025,804,10110,1,26,3386118
2025,804,10110,1,27,3519352
2025,804,10110,1,28,3459161
2025,804,10110,1,29,3145148
2025,804,10110,1,30,3824114
2025,804,10110,1,31,3817493
2025,804,10110,1,32,2846555
2025,804,10110,1,33,1892668
2025,804,10110,1,34,2512748
2025,804,10110,1,35,2277578
2025,804,10110,1,36,2656428
2025,804,10110,1,37,3348090
2025,804,10110,1,38,3888132
2025,804,10110,1,39,7918466
2025,804,10110,1,40,13628976
2025,804,10110,1,41,12630186
2025,804,10110,1,42,13182832
2025,804,10110,1,43,12395392
2025,804,10110,1,44,7729991
2025,804,10110,1,45,6146189
2025,804,10110,1,46,5665409
2025,804,10110,1,47,3953943
2025,804,10110,1,48,1713705
2025,804,10110,1,49,1316197
2025,804,10110,1,50,558454
2025,804,10110,1,51,1069955
2025,804,10110,1,52,80953
2025,804,10110,1,53,180400
2025,804,10110,1,55,32356
2025,804,10110,1,56,17386
2025,804,10110,1,57,28342
2025,804,10110,1,61,33613
2025,804,10110,2,12,74047
2025,804,10110,2,14,172239
2025,804,10110,2,15,542867
2025,804,10110,2,16,606561
2025,804,10110,2,17,746894
2025,804,10110,2,18,837761
2025,804,10110,2,19,1438430
2025,804,10110,2,20,2592715
2025,804,10110,2,21,3138670
2025,804,10110,2,22,3805681
2025,804,10110,2,23,3382510
2025,804,10110,2,24,2295846
2025,804,10110,2,25,3881145
2025,804,10110,2,26,3026304
2025,804,10110,2,27,3250661
2025,804,10110,2,28,3814763
2025,804,10110,2,29,2995262
2025,804,10110,2,30,3801094
2025,804,10110,2,31,3434949
2025,804,10110,2,32,1837773
2025,804,10110,2,33,2572672
2025,804,10110,2,34,2432736
2025,804,10110,2,35,2607878
2025,804,10110,2,36,1794561
2025,804,10110,2,37,2653413
2025,804,10110,2,38,2413870
2025,804,10110,2,39,2039226
2025,804,10110,2,40,2060104
